Group,Marker Icon,Marker Color,Icon Color,Custom Size,Name,Image,Description,Location,Latitude,Longitude
PIRATE,media/icons/Pirates/Recruits/Recruits_n.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,10.314919,35.332031
PIRATE,media/icons/Pirates/Recruits/Recruits_n.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-23.563987,35.332031
PIRATE,media/icons/Pirates/Recruits/Recruits_s.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-23.563987,35.332031
PIRATE,media/icons/Pirates/Recruits/Recruits_s.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-23.563987,35.332031
PIRATE,media/icons/Pirates/Recruits/Recruits_se.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,30.448674,43.066406
PIRATE,media/icons/Pirates/MB Tanks/MBTanks_ne.png,RED,RED,,MB Tanks,,"<b>UNIT NAME</b>: MB Tanks</br><b>UNIT TYPE</b>: MB Tanks</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (1-2), Armor (2)
</br><b>Stealth </b>: No</br><b>Unit History</b>: Killed Kumovi</br>",,18.646245,50.537109
PIRATE,media/icons/Pirates/Assault Shuttle/AssaultShuttle_se.png,RED,RED,,Assault Shuttle,,"<b>UNIT NAME</b>: Assault Shuttle</br><b>UNIT TYPE</b>: Assault Shuttle</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (2-3), Armor (1)</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,26.588527,65.654297
PIRATE,fa-rocket,RED,black,,Missiles,,<b>UNIT NAME</b>: Missiles</br><b>UNIT TYPE</b>: Missiles</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: Blowing up</br><b>Force Strength</b>: unknown</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>,,22.674847,73.037109
PIRATE,fa-rocket,RED,black,,Missiles,,<b>UNIT NAME</b>: Missiles</br><b>UNIT TYPE</b>: Missiles</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: Blowing up</br><b>Force Strength</b>: unknown</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>,,14.51978,73.037109
PIRATE,fa-question,RED,RED,,UNKNOWN,,<b>UNIT NAME</b>: UNKNOWN</br><b>UNIT TYPE</b>: UNKNOWN</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: UNKNOWN</br><b>Force Strength</b>: UNKNOWN</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>,,-23.563987,80.859375
PIRATE,media/icons/Pirates/Assault Shuttle/AssaultShuttle_se.png,RED,RED,,Assault Shuttle,,"<b>UNIT NAME</b>: Assault Shuttle</br><b>UNIT TYPE</b>: Assault Shuttle</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (2-3), Armor (1)</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,55.178868,88.242188
PIRATE,media/icons/Pirates/Assault Shuttle/AssaultShuttle_se.png,RED,RED,,Assault Shuttle,,"<b>UNIT NAME</b>: Assault Shuttle</br><b>UNIT TYPE</b>: Assault Shuttle</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (2-3), Armor (1)</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,44.024422,88.242188
PIRATE,fa-question,RED,RED,,UNKNOWN,,<b>UNIT NAME</b>: UNKNOWN</br><b>UNIT TYPE</b>: UNKNOWN</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: UNKNOWN</br><b>Force Strength</b>: UNKNOWN</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>,,-19.394068,88.242188
PIRATE,media/icons/Pirates/Assault Shuttle/AssaultShuttle_sw.png,RED,RED,,Assault Shuttle,,"<b>UNIT NAME</b>: Assault Shuttle</br><b>UNIT TYPE</b>: Assault Shuttle</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (2-3), Armor (1)</br><b>Stealth </b>: No</br><b>Unit History</b>: Bording Sunshine</br>",,34.089061,95.800781
PIRATE,media/icons/Pirates/Recruits/Recruits_nw.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,18.646245,110.917969
PIRATE,media/icons/Pirates/MB Tanks/MBTanks_nw.png,RED,RED,,MB Tanks,,"<b>UNIT NAME</b>: MB Tanks</br><b>UNIT TYPE</b>: MB Tanks</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (1-2), Armor (2)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,18.646245,110.917969
PIRATE,media/icons/Pirates/Recruits/Recruits_se.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-15.36895,-115.488281
PIRATE,media/icons/Pirates/Recruits/Recruits_se.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-15.36895,-115.488281
KIA,media/icons/Armco Icons/KIA/KIA_se.png,,,,,,<b>Kumovi KIA ROUND 2</b>,,18.646245,50.537109
KIA,media/icons/Armco Icons/KIA/KIA_nw.png,,,,,,<b>[DAGGER] KIA ROUND 3</b>,,22.674847,-108.017578
KIA,media/icons/Armco Icons/KIA/KIA_n.png,,,,,,<b>[Courier] KIA ROUND 3</b>,,-19.394068,88.242188
